"name";"instance";"filename";"n";"m";"inkratio";"mean_occupation_area";"edge_density_distribution";"distortion";"frechet";"directionality";"monotonicity";"projected_monotonicity";"SL_angle";"self_intersections";"mean_edge_length_difference";"directionality_mag";"ambiguity_1";"accuracy_1";"precision_1";"specificity_1";"FPR_1";"ambiguity_2";"accuracy_2";"precision_2";"specificity_2";"FPR_2";"ambiguity_3";"accuracy_3";"precision_3";"specificity_3";"FPR_3";"ambiguity_4";"accuracy_4";"precision_4";"specificity_4";"FPR_4";"ambiguity_5";"accuracy_5";"precision_5";"specificity_5";"FPR_5";"inkratio_t";"ambiguity_t";"mean_occupation_area_t";"edge_density_distribution_t";"distortion_t";"frechet_t";"directionality_t";"monotonicity_t";"projected_monotonicity_t";"SL_angle_t";"self_intersections_t";"mean_edge_length_difference_t";"directionality_mag_t"
"wr";"geo_gowalla_SANJOSE_12";"dashboard/output_dashboard/geo_gowalla_SANJOSE_12/wr.json";78;112;0.6859;30.1161;0.0581;1.051;57.7999;0.0516;0.0018;0.0011;0.4868;0;28.1725;2.2122;0.3347;0.1437;1;0.9231;0;0.4275;0.1275;0.7888;0.7893;0.0171;0.5248;0.1105;0.6517;0.6601;0.0351;0.6453;0.0861;0.5465;0.501;0.0609;0.7411;0.07;0.4746;0.3709;0.0779;132.0288;6496.1805;92.9549;94.8009;1.399;821.1842;2.3263;8.6663;4.7309;0.2563;227.6795;1.5659;37.0927
"cubu";"geo_gowalla_SANJOSE_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE_3/cubu.json";206;364;0.478;8.4011;0.0964;1.0571;35.9394;0.3859;0.1986;0.0007;0.6076;0.6076;20.5223;9.8007;0.0728;0.3116;1;0.9903;0;0.1943;0.2643;0.4388;0.8597;0.0493;0.4981;0.1614;0.1907;0.5333;0.1549;0.7621;0.0814;0.1084;0.2519;0.2364;0.915;0.0391;0.0837;0.0892;0.2794;275.0144;24321.1484;54.2133;60.5116;3.9768;868.0696;5.7774;17.5223;7.1514;0.7467;0;3.8359;58.9263
"epb";"geo_gowalla_SANJOSE_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE_3/epb.json";206;364;0.8738;12.3901;0.1656;1.0236;27.6393;0.0052;0.0015;0.0013;0.6076;0;15.6804;0.6597;0.2581;0.105;1;0.9223;0;0.4;0.0818;0.6478;0.7451;0.0244;0.6671;0.0472;0.4226;0.4126;0.0601;0.8465;0.028;0.3318;0.1977;0.0798;0.9468;0.0202;0.2792;0.0724;0.0877;192.2014;15710.6764;55.1357;59.3743;1.9169;947.154;5.0766;7.3082;3.5016;0.7448;306.2668;1.8425;42.7384
"fd";"geo_gowalla_SANJOSE_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE_3/fd.json";206;364;0.8859;12.0714;0.1689;1.0057;22.4548;0.171;0.0747;0.0041;0.6076;0;3.3996;0.3349;0.2337;0.099;1;0.9466;0;0.3465;0.083;0.6946;0.8007;0.0168;0.6144;0.0522;0.4179;0.4728;0.0485;0.8289;0.0319;0.2973;0.209;0.0693;0.9403;0.0214;0.2552;0.075;0.0799;271.1687;15347.6438;55.3675;59.3879;4.9529;4707.6824;8.8539;21.8224;10.3974;0.7432;948.8993;4.8332;162.8594
"sepb";"geo_gowalla_SANJOSE_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE_3/sepb.json";206;364;0.8666;12.1841;0.1648;1.0305;29.1164;0.0058;0.0018;0.0015;0.6076;0;19.486;0.7455;0.2609;0.1059;1;0.9126;0;0.4039;0.0822;0.645;0.736;0.025;0.6698;0.0469;0.424;0.4086;0.0613;0.8549;0.0276;0.3275;0.1851;0.0811;0.951;0.0201;0.2771;0.0654;0.0888;291.826;15726.567;55.1078;59.0694;2.5918;914.628;5.2955;7.41;3.4988;0.7672;300.154;1.9107;41.6074
"wr";"geo_gowalla_SANJOSE_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE_3/wr.json";206;364;0.5378;9.2994;0.107;1.0637;50.0819;0.0665;0.0036;0.0025;0.6076;0;27.4639;2.7927;0.1026;0.2283;1;0.9854;0;0.2341;0.19;0.4794;0.8378;0.04;0.525;0.1151;0.2371;0.5194;0.117;0.7852;0.059;0.142;0.2319;0.1742;0.9196;0.0315;0.1164;0.0872;0.2023;296.258;23577.7304;54.1384;58.923;4.4482;2690.8445;7.4244;20.0248;8.9274;0.7503;886.4226;4.5993;125.2215
"cubu";"geo_gowalla_SANJOSE_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE_4/cubu.json";192;266;0.516;13.7068;0.0754;1.0654;49.0462;0.3761;0.1812;0.0003;0.5103;0.5103;30.9421;10.6796;0.0925;0.2083;1;0.9844;0;0.156;0.1916;0.6035;0.9148;0.0172;0.3013;0.1568;0.3317;0.7566;0.0529;0.5037;0.1125;0.2088;0.5346;0.0982;0.7087;0.0693;0.1452;0.3146;0.1422;250.3548;16877.7099;84.064;94.7933;3.037;572.123;4.2222;12.6412;5.1246;0.5679;0;2.9054;41.3389
"epb";"geo_gowalla_SANJOSE_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE_4/epb.json";192;266;0.9903;24.015;0.1342;1.0204;23.8133;0.001;0.0008;0.0008;0.5103;0.0003;18.4253;0.3433;0.4751;0.0373;1;0.8802;0;0.52;0.0347;0.9141;0.8042;0.0027;0.6083;0.03;0.7974;0.6514;0.0076;0.7281;0.0241;0.6764;0.4497;0.0136;0.8582;0.019;0.57;0.23;0.0188;154.2716;13209.4264;84.4643;96.5002;1.0722;341.8179;3.3133;2.9056;1.4534;0.5717;103.066;0.792;15.5742
"fd";"geo_gowalla_SANJOSE_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE_4/fd.json";192;266;0.9811;24.1504;0.1327;1.0019;13.0732;0.2058;0.0916;0.0043;0.5103;0;1.0457;0.1811;0.5036;0.0346;1;0.849;0;0.542;0.0323;0.9256;0.7815;0.0023;0.6038;0.0292;0.8367;0.6649;0.0055;0.7244;0.024;0.7081;0.4572;0.0108;0.863;0.019;0.594;0.2245;0.016;165.5633;13418.2854;92.2492;122.8542;7.1027;3383.549;6.315;15.7766;7.6487;0.5543;608.2814;3.521;118.6991
"sepb";"geo_gowalla_SANJOSE_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE_4/sepb.json";192;266;0.9851;23.9361;0.1335;1.0166;19.6105;0.001;0.0008;0.0008;0.5103;0.0003;15.6006;0.298;0.4941;0.0357;1;0.8646;0;0.5388;0.0331;0.9166;0.7888;0.0027;0.6184;0.0288;0.8151;0.6493;0.0072;0.7336;0.0231;0.6986;0.4546;0.013;0.8581;0.0184;0.5946;0.2423;0.0178;167.6469;13308.7513;84.6832;98.1157;0.9775;295.0149;3.1376;2.5961;1.3034;0.5715;91.2838;0.7214;13.6793
"wr";"geo_gowalla_SANJOSE_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE_4/wr.json";192;266;0.6156;16.609;0.088;1.0626;55.466;0.062;0.0038;0.0026;0.5103;0;31.2364;2.7212;0.1863;0.1163;1;0.9531;0;0.2457;0.107;0.743;0.8811;0.0095;0.3655;0.09;0.515;0.7372;0.027;0.5552;0.0643;0.348;0.5163;0.0533;0.7585;0.04;0.2573;0.2823;0.0781;168.4296;16032.5823;84.9059;121.5601;3.2897;1935.7319;5.477;14.2662;6.515;0.5565;535.7029;3.278;88.8321
"cubu";"geo_gowalla_SANJOSE_5";"dashboard/output_dashboard/geo_gowalla_SANJOSE_5/cubu.json";59;85;0.6686;22.3412;0.0415;1.0462;34.8206;0.4136;0.236;0;0.5662;0.5662;19.1579;10.1897;0.2791;0.235;1;0.9152;0;0.3925;0.1999;0.7195;0.769;0.0384;0.5265;0.1632;0.5361;0.6008;0.0779;0.6304;0.1379;0.4643;0.4656;0.1048;0.7038;0.1206;0.415;0.3673;0.1233;67.5623;4.0264;70.6537;75.4881;0.9906;169.3122;1.3208;4.1075;1.6644;0.1888;0;0.9589;12.8217
"epb";"geo_gowalla_SANJOSE_5";"dashboard/output_dashboard/geo_gowalla_SANJOSE_5/epb.json";59;85;0.9431;32.6;0.0569;1.0216;26.3306;0.0019;0.0005;0.0002;0.5662;0;14.1318;0.3748;0.7596;0.0695;1;0.6271;0;0.8342;0.0615;0.9145;0.411;0.0088;0.8566;0.0592;0.8926;0.3602;0.0112;0.8719;0.058;0.8773;0.3122;0.0125;0.8995;0.0557;0.8543;0.2415;0.0149;62.8493;2.4669;70.1425;74.3444;0.4375;183.2888;1.1623;1.509;0.7343;0.1895;60.1053;0.3908;8.4412
"fd";"geo_gowalla_SANJOSE_5";"dashboard/output_dashboard/geo_gowalla_SANJOSE_5/fd.json";59;85;0.9821;35.2;0.0588;1.001;7.6037;0.275;0.1321;0.0035;0.5662;0;0.3965;0.1487;0.8285;0.062;1;0.5254;0;0.855;0.0592;0.9708;0.4209;0.0032;0.8734;0.0574;0.9505;0.3588;0.005;0.8829;0.0563;0.9401;0.3277;0.0063;0.9146;0.054;0.9099;0.2218;0.0088;68.4841;2.404;69.7446;74.5652;1.2238;1105.787;2.1934;5.1837;2.5029;0.19;197.3143;1.1284;38.0192
"sepb";"geo_gowalla_SANJOSE_5";"dashboard/output_dashboard/geo_gowalla_SANJOSE_5/sepb.json";59;85;0.9608;33.1765;0.0578;1.027;21.9508;0.0019;0.0014;0.0012;0.5662;0.0005;16.3984;0.4508;0.7354;0.077;1;0.5932;0;0.8195;0.0666;0.8984;0.3934;0.0113;0.8668;0.0615;0.847;0.285;0.0169;0.887;0.0592;0.8269;0.2473;0.0193;0.91;0.0569;0.8067;0.196;0.0218;66.9718;2.4941;70.5438;75.0635;0.4101;154.1476;1.1244;1.3049;0.6278;0.1907;55.5935;0.3474;7.0744
"wr";"geo_gowalla_SANJOSE_5";"dashboard/output_dashboard/geo_gowalla_SANJOSE_5/wr.json";59;85;0.7473;24.8471;0.0461;1.065;57.9516;0.0461;0.0016;0.0014;0.5662;0;30.0934;2.1296;0.3511;0.1919;1;0.8644;0;0.444;0.1672;0.7913;0.7365;0.027;0.5724;0.1362;0.6596;0.563;0.0605;0.6657;0.1178;0.5653;0.4331;0.08;0.7268;0.1057;0.5145;0.3516;0.0928;62.3221;3.6924;70.3046;74.6949;1.0762;629.8721;1.8187;4.6551;2.1565;0.1905;232.7066;1.0917;28.2044
"cubu";"geo_gowalla_SANJOSE_6";"dashboard/output_dashboard/geo_gowalla_SANJOSE_6/cubu.json";100;138;0.6282;23.8696;0.0565;1.0557;45.4023;0.4091;0.2127;0;0.5664;0.5664;26.642;9.9354;0.1655;0.2302;1;0.97;0;0.2449;0.209;0.6945;0.8767;0.0223;0.3582;0.1768;0.482;0.7478;0.056;0.5191;0.1372;0.354;0.5589;0.0973;0.6781;0.0976;0.272;0.3798;0.1384;98.676;9.8381;96.8685;99.6306;1.5867;335.366;2.3022;6.8111;2.7256;0.2997;0;1.7335;24.5316
"epb";"geo_gowalla_SANJOSE_6";"dashboard/output_dashboard/geo_gowalla_SANJOSE_6/epb.json";100;138;0.9936;39.0362;0.0846;1.0238;26.5647;0.002;0.0012;0.001;0.5664;0.0001;20.5295;0.4738;0.5989;0.0574;1;0.75;0;0.6312;0.0546;0.9489;0.6793;0.003;0.6915;0.0494;0.8638;0.5623;0.0084;0.7651;0.0434;0.7831;0.4214;0.0147;0.8462;0.037;0.7151;0.2848;0.0214;182.209;6.4371;95.1903;105.021;0.5977;236.4802;1.8024;2.002;0.9875;0.3021;71.6028;0.5236;10.7634
"fd";"geo_gowalla_SANJOSE_6";"dashboard/output_dashboard/geo_gowalla_SANJOSE_6/fd.json";100;138;0.974;38.1956;0.0832;1.0009;11.644;0.234;0.1005;0.0042;0.5664;0;0.695;0.1427;0.6491;0.0516;1;0.67;0;0.6653;0.05;0.9702;0.6419;0.0017;0.7368;0.0448;0.8796;0.4886;0.0071;0.7771;0.0416;0.8298;0.4138;0.0105;0.8482;0.0372;0.7594;0.2872;0.015;92.1421;4.9019;99.5972;99.8251;1.9598;1796.5047;3.4382;8.338;4.0142;0.2987;373.8642;1.997;61.5978
"sepb";"geo_gowalla_SANJOSE_6";"dashboard/output_dashboard/geo_gowalla_SANJOSE_6/sepb.json";100;138;1.0126;39.7536;0.086;1.0152;15.5535;0.0017;0.0009;0.0009;0.5664;0.0001;14.9432;0.3138;0.6108;0.0552;1;0.75;0;0.6428;0.0524;0.9489;0.6796;0.003;0.7053;0.0472;0.8644;0.5548;0.0084;0.7676;0.0424;0.7965;0.4396;0.0134;0.8538;0.0364;0.7244;0.2859;0.0197;97.7876;4.7922;102.8988;99.6702;0.4146;113.3261;1.6255;1.0788;0.5679;0.3071;38.7323;0.4075;5.3773
"wr";"geo_gowalla_SANJOSE_6";"dashboard/output_dashboard/geo_gowalla_SANJOSE_6/wr.json";100;138;0.7165;27.6522;0.0636;1.0627;62.9241;0.0496;0.0025;0.0016;0.5664;0;34.8806;2.4434;0.3044;0.123;1;0.93;0;0.3842;0.1118;0.8131;0.8118;0.0118;0.4892;0.0948;0.6347;0.6748;0.0296;0.5948;0.0796;0.5224;0.5362;0.0454;0.7132;0.063;0.4422;0.3875;0.0626;190.3434;7.3936;100.8976;101.527;1.719;1008.9726;2.8317;7.5185;3.432;0.3026;278.3439;1.7397;46.0956
"cubu";"geo_gowalla_SANJOSE2_11";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_11/cubu.json";109;188;0.5168;14.3936;0.0522;1.0541;44.3427;0.3913;0.2051;0.0005;0.5333;0.5333;26.1796;9.9017;0.1359;0.2921;1;0.9816;0;0.2429;0.253;0.5714;0.8606;0.0412;0.4174;0.1968;0.3599;0.6603;0.1001;0.5989;0.1407;0.2375;0.4538;0.1587;0.7846;0.0874;0.1764;0.242;0.2143;187.0038;12557.4963;86.7653;92.4213;2.1071;352.7381;2.9421;8.9581;3.6016;0.4048;0;2.0154;26.6428
"epb";"geo_gowalla_SANJOSE2_11";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_11/epb.json";109;188;0.9115;23.1117;0.088;1.0285;31.6145;0.0039;0.0008;0.0007;0.5333;0;19.5053;0.6652;0.5312;0.0875;1;0.7798;0;0.6366;0.0719;0.8245;0.6188;0.0166;0.7266;0.0613;0.7339;0.467;0.0278;0.8276;0.0488;0.646;0.2902;0.041;0.9228;0.0387;0.5745;0.1254;0.0516;117.6565;10533.1831;92.788;95.6626;0.9801;467.4561;2.6402;3.689;1.751;0.4003;143.5721;0.9773;21.8272
"fd";"geo_gowalla_SANJOSE2_11";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_11/fd.json";109;188;0.9346;23.9681;0.0898;1.0022;14.5818;0.242;0.1114;0.0037;0.5333;0;1.5249;0.1951;0.5557;0.0742;1;0.8165;0;0.6471;0.0652;0.8517;0.645;0.0096;0.7114;0.0579;0.779;0.5256;0.0173;0.8147;0.0486;0.6794;0.3089;0.027;0.9176;0.0389;0.5942;0.129;0.0373;117.7094;9668.7074;87.2526;92.1147;2.5463;2440.6815;4.5626;11.2517;5.6968;0.4017;444.948;2.5644;84.4722
"sepb";"geo_gowalla_SANJOSE2_11";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_11/sepb.json";109;188;0.9176;23.3883;0.0885;1.0264;29.9098;0.004;0.0007;0.0006;0.5333;0;18.5178;0.6054;0.5258;0.0869;1;0.789;0;0.638;0.0707;0.8164;0.6148;0.0171;0.7317;0.0596;0.7214;0.4568;0.0289;0.8359;0.0473;0.632;0.2696;0.0419;0.9354;0.0374;0.562;0.1041;0.0523;179.7388;10174.5324;87.084;92.0169;0.9244;426.8379;2.5525;3.3722;1.658;0.397;129.8852;0.8426;19.4194
"wr";"geo_gowalla_SANJOSE2_11";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_11/wr.json";109;188;0.6346;17.617;0.063;1.0504;46.7922;0.0547;0.0023;0.0014;0.5333;0;22.9645;2.2917;0.2808;0.1624;1;0.9266;0;0.3806;0.1389;0.741;0.8004;0.025;0.5504;0.1034;0.5422;0.5836;0.0624;0.6958;0.0766;0.4304;0.3997;0.0905;0.8587;0.05;0.3345;0.1878;0.1183;181.956;10982.9991;86.951;92.6416;2.2969;1375.0234;3.8288;9.9635;4.6472;0.3982;380.4162;2.3234;63.5269
"cubu";"geo_gowalla_SANJOSE2_12";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_12/cubu.json";183;336;0.513;12.5327;0.0773;1.0649;47.3691;0.3594;0.1786;0.0001;0.5061;0.5061;30.9299;10.9276;0.0949;0.2904;1;0.9781;0;0.1915;0.2562;0.5057;0.8731;0.0354;0.3656;0.1977;0.3022;0.6856;0.0958;0.5758;0.1322;0.1841;0.4574;0.1632;0.7751;0.0738;0.1281;0.2438;0.223;287.2829;27130.4166;93.1678;101.3942;3.7706;682.3847;5.0874;15.9528;6.3446;0.6845;0;3.5932;49.33
"epb";"geo_gowalla_SANJOSE2_12";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_12/epb.json";183;336;0.9296;19.8452;0.1318;1.0302;34.3971;0.0033;0.0016;0.0011;0.5061;0;22.716;0.6637;0.4045;0.0653;1;0.9016;0;0.5085;0.0549;0.7967;0.7484;0.0108;0.6371;0.044;0.6548;0.552;0.0221;0.7928;0.0318;0.5303;0.3172;0.0347;0.8963;0.0249;0.4639;0.163;0.0418;267.8835;20484.5004;95.0534;104.7249;1.826;861.4666;4.7195;6.8481;3.2263;0.695;243.1219;1.6844;39.6838
"fd";"geo_gowalla_SANJOSE2_12";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_12/fd.json";183;336;0.9598;20.7381;0.1349;1.0024;15.4878;0.2166;0.0973;0.0041;0.5061;0;1.7393;0.1945;0.4658;0.0556;1;0.8525;0;0.5404;0.0496;0.8569;0.7196;0.0063;0.658;0.041;0.7148;0.5252;0.0151;0.7818;0.0322;0.597;0.3342;0.0243;0.8856;0.026;0.5218;0.169;0.0306;303.0953;20377.6762;95.5658;101.8009;4.6136;4337.0335;8.0116;20.0539;9.6698;0.6876;812.3715;4.4677;150.3813
"sepb";"geo_gowalla_SANJOSE2_12";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_12/sepb.json";183;336;0.9251;19.6756;0.1313;1.0349;36.9414;0.0039;0.0017;0.0011;0.5061;0;25.9366;0.7096;0.397;0.0691;1;0.8962;0;0.5079;0.0573;0.7786;0.7345;0.0123;0.6463;0.045;0.6273;0.5282;0.025;0.7931;0.0328;0.5171;0.3141;0.0377;0.9053;0.0249;0.4446;0.1446;0.0458;188.6203;20617.7742;93.3847;103.6136;1.7605;840.1895;4.7097;6.6504;3.1402;0.7071;243.6171;1.6744;38.7759
"wr";"geo_gowalla_SANJOSE2_12";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_12/wr.json";183;336;0.5696;13.6875;0.085;1.0711;57.0384;0.0571;0.0038;0.0027;0.5061;0;33.9622;2.7856;0.1752;0.166;1;0.9672;0;0.2721;0.1456;0.6368;0.8512;0.0212;0.4405;0.1126;0.4302;0.6552;0.0553;0.6327;0.0766;0.2883;0.4279;0.0924;0.8148;0.0464;0.2191;0.2115;0.1234;297.6353;24515.3296;93.5485;101.6426;4.0884;2434.3619;6.7997;18.0712;8.1694;0.6854;658.2542;4.0662;111.1972
"cubu";"geo_gowalla_SANJOSE2_2";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_2/cubu.json";243;419;0.4633;10.8831;0.0896;1.0647;51.694;0.3648;0.1854;0.0001;0.495;0.495;32.8662;10.201;0.0824;0.2728;1;0.9794;0;0.1518;0.2496;0.5446;0.9046;0.0239;0.3058;0.2003;0.3015;0.7407;0.0744;0.5276;0.1334;0.1835;0.5065;0.1427;0.73;0.0777;0.131;0.2919;0.1993;324.7082;41090.8184;119.0746;100.6103;4.7367;994.2825;6.746;21.0245;8.1654;0.8728;0;4.812;67.5068
"epb";"geo_gowalla_SANJOSE2_2";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_2/epb.json";243;419;0.9361;18.58;0.166;1.0302;35.9177;0.0039;0.0019;0.0012;0.495;0;25.29;0.6147;0.3314;0.0672;1;0.9136;0;0.419;0.0568;0.7894;0.7979;0.0107;0.5547;0.0422;0.6253;0.6216;0.0258;0.7421;0.0276;0.4798;0.3671;0.0407;0.8792;0.019;0.4037;0.1794;0.0495;309.423;26879.8644;94.8985;100.8525;2.1496;942.0702;5.5773;7.1807;3.4921;0.8845;283.144;2.0742;42.4557
"fd";"geo_gowalla_SANJOSE2_2";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_2/fd.json";243;419;0.914;17.821;0.1636;1.0044;24.9915;0.1911;0.0828;0.0043;0.495;0;4.0176;0.2753;0.3562;0.0628;1;0.893;0;0.4294;0.0553;0.8087;0.7936;0.0077;0.5542;0.0433;0.651;0.6287;0.0201;0.7271;0.03;0.5127;0.3938;0.0336;0.8451;0.0218;0.4476;0.2326;0.042;324.6272;27751.9224;98.779;108.1805;5.7588;5470.5751;10.1051;24.7648;12.1684;0.8652;1056.4854;5.6088;187.0351
"sepb";"geo_gowalla_SANJOSE2_2";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_2/sepb.json";243;419;0.9361;18.5704;0.166;1.031;35.154;0.0042;0.0022;0.0014;0.495;0;25.4255;0.6413;0.3369;0.0687;1;0.8971;0;0.4283;0.0578;0.7754;0.7775;0.0113;0.5644;0.0427;0.6176;0.6038;0.0268;0.754;0.0278;0.4729;0.3457;0.0421;0.8812;0.0191;0.4077;0.1744;0.0509;348.4106;26147.8403;90.7652;130.0704;2.0046;915.6079;5.7106;7.0651;3.4449;0.885;270.1764;1.8306;41.4777
"wr";"geo_gowalla_SANJOSE2_2";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_2/wr.json";243;419;0.585;13.5346;0.1098;1.0596;54.9231;0.063;0.0028;0.0023;0.495;0;28.5175;2.7509;0.1376;0.1552;1;0.9753;0;0.2186;0.1388;0.6457;0.8842;0.0168;0.368;0.1099;0.4288;0.7141;0.0464;0.5755;0.0737;0.2857;0.4821;0.0834;0.7563;0.0455;0.2065;0.276;0.1122;247.9527;34421.8712;89.417;106.0014;6.3887;3128.829;8.3716;22.3176;10.2925;0.8547;869.5793;5.0032;139.5767
"cubu";"geo_gowalla_SANJOSE2_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_3/cubu.json";440;1013;0.4979;4.4728;0.1782;1.0773;41.6462;0.3776;0.19;0.0027;0.569;0.569;30.5513;10.0083;0.0486;0.3001;1;0.9886;0;0.179;0.2488;0.3587;0.8525;0.0526;0.4984;0.1409;0.1411;0.5195;0.1624;0.7887;0.0586;0.0755;0.2193;0.2457;0.925;0.0253;0.0563;0.0788;0.2793;747.848;141519.6745;49.5548;53.8349;11.4772;3173.4056;17.1928;50.9107;20.8621;2.0652;0;11.1268;193.8126
"epb";"geo_gowalla_SANJOSE2_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_3/epb.json";440;1013;0.9125;6.1451;0.298;1.0404;39.067;0.0089;0.004;0.0028;0.569;0.0001;29.0088;1.1347;0.1489;0.107;1;0.9818;0;0.3233;0.0774;0.5326;0.786;0.0305;0.6431;0.0377;0.2947;0.4206;0.0711;0.855;0.0194;0.1977;0.1716;0.0896;0.9486;0.0129;0.1707;0.0637;0.0962;726.4462;73093.0119;55.0535;58.0895;6.7892;3391.0346;15.1834;24.9808;11.833;2.0859;1092.1915;6.1073;148.9143
"fd";"geo_gowalla_SANJOSE2_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_3/fd.json";440;1013;0.8427;5.8381;0.2801;1.0115;36.662;0.163;0.0686;0.0041;0.569;0;8.6363;0.3975;0.1546;0.1295;1;0.9659;0;0.2978;0.1025;0.539;0.8035;0.0278;0.5963;0.0537;0.3055;0.4674;0.0775;0.8392;0.0253;0.2034;0.1861;0.1062;0.9426;0.0153;0.1736;0.0675;0.1164;758.878;90994.1039;51.3892;54.6241;14.257;13950.4013;25.558;69.9856;49.9175;2.3136;2883.2412;13.7012;465.8489
"sepb";"geo_gowalla_SANJOSE2_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_3/sepb.json";440;1013;0.9157;6.1797;0.2983;1.0466;40.2404;0.0093;0.0048;0.0034;0.569;0.0004;32.21;1.2375;0.1435;0.1092;1;0.9841;0;0.3223;0.0784;0.5234;0.7842;0.0317;0.6405;0.0382;0.2906;0.4225;0.0727;0.8569;0.0195;0.1923;0.1685;0.0917;0.9484;0.013;0.165;0.0624;0.0983;640.6198;71295.6498;74.4748;75.7403;6.3145;3297.5197;16.1612;27.184;12.0142;2.1276;1178.5593;6.6338;147.6295
"wr";"geo_gowalla_SANJOSE2_3";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_3/wr.json";440;1013;"nan";0;"nan";1.0103;0;0;0;0;0.569;0.569;0;0.5052;1;0.0105;1;0;0;1;0.0105;1;0;0;1;0.0105;1;0;0;1;0.0105;1;0;0;1;0.0105;1;0;0;703.9154;1224.7224;0.1221;0.123;12.8086;5379.6458;20.8192;55.2409;25.6741;2.049;0;12.5434;348.5315
"cubu";"geo_gowalla_SANJOSE2_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_4/cubu.json";440;833;0.4833;8.9268;0.1423;1.0655;56.3727;0.3717;0.1818;0.0006;0.4895;0.4895;39.7838;9.7488;0.0607;0.2485;1;0.9864;0;0.1496;0.2204;0.4518;0.8926;0.0288;0.3743;0.1563;0.2097;0.656;0.0939;0.6598;0.0836;0.1083;0.3557;0.1674;0.8483;0.0398;0.0773;0.1598;0.2116;619.4897;118325.8436;99.9908;115.6843;9.2182;2491.1091;13.7114;43.4628;20.6559;1.8904;0;10.545;156.2247
"epb";"geo_gowalla_SANJOSE2_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_4/epb.json";440;833;0.9655;13.4646;0.2575;1.0322;40.6016;0.004;0.002;0.0015;0.4895;0.0001;30.1102;0.6726;0.2404;0.0511;1;0.9546;0;0.3605;0.042;0.7095;0.8008;0.0094;0.5615;0.029;0.4827;0.549;0.0226;0.7748;0.0176;0.3382;0.2845;0.0342;0.9149;0.0118;0.2704;0.1085;0.0401;534.5766;63897.5487;101.3939;111.1031;4.2019;1944.8714;11.6022;15.4178;7.3955;1.7085;594.9316;3.8135;87.5845
"fd";"geo_gowalla_SANJOSE2_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_4/fd.json";440;833;0.9078;12.922;0.2453;1.0077;36.5006;0.1703;0.0716;0.0042;0.4895;0;7.3596;0.317;0.2669;0.0589;1;0.9296;0;0.3537;0.0507;0.7419;0.8212;0.0084;0.5484;0.0359;0.5039;0.5719;0.0235;0.7554;0.0221;0.373;0.3109;0.0374;0.8947;0.0142;0.306;0.1332;0.0455;616.3299;69923.0444;102.1733;113.5852;11.1821;11263.0718;20.4616;50.3607;24.9753;1.7424;2137.4254;11.4856;381.0258
"sepb";"geo_gowalla_SANJOSE2_4";"dashboard/output_dashboard/geo_gowalla_SANJOSE2_4/sepb.json";440;833;0.9575;13.4646;0.2554;1.0333;40.5885;0.0044;0.0018;0.0014;0.4895;0.0002;30.5663;0.687;0.2391;0.0524;1;0.9546;0;0.3612;0.0426;0.7037;0.8016;0.0101;0.562;0.0293;0.4806;0.5526;0.0237;0.7789;0.0174;0.3395;0.2819;0.0357;0.9146;0.0118;0.2725;0.1106;0.0414;513.1421;65168.8294;102.2696;108.2263;4.6215;1902.7829;11.8396;15.2678;7.489;1.7571;597.3289;3.9902;86.17
